(0.784501504,0.800595446,0.859201375)
(0.428034719,0.940303797,0.934913689)
(0.998665718,0.107344744,0.444057568)
(0.300704303,0.428282969,0.378363826)
(0.122459566,0.886727237,0.759521566)
(0.47263078,0.918219043,0.040546375)
(0.417275762,0.27658427,0.545445609)
(0.032655366,0.919678324,0.372142212)
(0.019986298,0.496755583,0.847909491)
(0.530437431,0.63733685,0.496529295)
(0.625529855,0.540033879,0.884054254)
(0.508151507,0.767277797,0.646573723)
(0.211862486,0.912804708,0.866361386)
(0.74649702,0.55856183,0.847060307)
(0.19059976,0.091572878,0.54856183)
(0.637057902,0.756981322,0.524890521)
(0.161129419,0.663348147,0.953479123)
(0.329796107,0.138897744,0.32606669)
(0.512286726,0.379264071,0.963763752)
(0.33513557,0.577764076,0.432315161)
(0.978519953,0.255788724,0.312384654)
(0.141012212,0.092261423,0.31076669)
(0.250985413,0.139066459,0.983023821)
(0.488274387,0.554083052,0.860977257)
(0.868963779,0.304604197,0.729148623)
(0.179955766,0.556909045,0.615061588)
(0.731184478,0.17408071,0.857979834)
(0.43127731,0.785784357,0.399496677)
(0.66819477,0.552165232,0.026073852)
(0.282623884,0.860493843,0.121361719)
(0.104766625,0.124349773,0.450449001)
(0.070969264,0.200464825,0.9763775)
(0.214755046,0.320634743,0.165142393)
(0.074772813,0.55512458,0.089831143)
(0.442987084,0.787481531,0.06744536)
(0.592203473,0.2416373,0.331246241)
(0.380662348,0.696244631,0.029849515)
(0.36341269,0.287353334,0.308422008)
(0.223863343,0.773217555,0.980936584)
(0.989519314,0.280507097,0.071527716)
(0.685026718,0.858724137,0.741071721)
(0.276703162,0.713077979,0.350163515)
(0.167210527,0.385909317,0.226728993)
(0.916763899,0.749583842,0.874238853)
(0.111104135,0.36503374,0.207688133)
(0.916485529,0.015705032,0.45044482)
(0.029901126,0.870281341,0.244375264)
(0.220794558,0.634680585,0.409353132)
(0.468436376,0.724978186,0.222090063)
(0.357834901,0.507891717,0.215876472)
(0.334154973,0.947312379,0.766198786)
(0.04960646,0.39637009,0.961981715)
(0.833751539,0.485189959,0.261915646)
(0.484887586,0.292304906,0.937806763)
(0.411545794,0.002565361,0.405732755)
(0.912710478,0.940931536,0.099945333)
(0.774441612,0.002397804,0.760156358)
(0.70692042,0.876772443,0.993486049)
(0.237815473,0.797086542,0.398256609)
(0.489487596,0.469010629,0.364711908)
(0.04697233,0.526575064,0.705034261)
(0.352801762,0.077436498,0.715174436)
(0.939466197,0.708848666,0.814075388)
(0.24571711,0.399064466,0.423449388)
(0.907769758,0.418119698,0.564881655)
(0.914058407,0.17894389,0.61926672)
(0.029783462,0.714703975,0.319069877)
(0.79658426,0.465345565,0.370116403)
(0.124525382,0.175098939,0.858010235)
(0.729846352,0.032353619,0.956222985)
(0.277262969,0.210948111,0.932722872)
(0.48265505,0.366574302,0.337549176)
(0.281786352,0.635090317,0.43333321)
(0.976778073,0.148786344,0.442014173)
(0.232516118,0.752122929,0.810612589)
(0.237562845,0.316023171,0.874892489)
(0.530463198,0.890398379,0.813805119)
(0.591399555,0.346351858,0.732924143)
(0.259332391,0.11473455,0.019340785)
(0.157172449,0.801951733,0.1792961)
(0.078322537,0.416967491,0.24905812)
(0.211123296,0.653221193,0.496660736)
(0.916412757,0.301012597,0.456041953)
(0.999351681,0.844186039,0.962411583)
(0.055480956,0.08979734,0.111000421)
(0.346466129,0.855181132,0.945227814)
(0.293689006,0.531054739,0.699915226)
(0.078762471,0.737552459,0.71402806)
(0.680906124,0.390368715,0.022475912)
(0.947259727,0.24910355,0.65729261)
(0.482053961,0.463281366,0.097627167)
(0.007733148,0.158576631,0.592424553)
(0.412857574,0.885558598,0.282314671)
(0.823709513,0.862455779,0.389532013)
(0.805228384,0.359282117,0.720998062)
(0.133290651,0.258810897,0.993144189)
(0.880410548,0.723322261,0.959250024)
(0.005808851,0.260048826,0.150842702)
(0.637507427,0.171768714,0.15186964)
(0.72306385,0.42140074,0.787991741)
(0.07821111,0.322635431,0.813899335)
(0.516693555,0.658730205,0.60066694)
(0.361341313,0.944365605,0.82593649)
(0.733594223,0.840187592,0.693671148)
(0.755674145,0.687109224,0.311011722)
(0.657453347,0.060652168,0.876266348)
(0.023132541,0.396010004,0.425574725)
(0.780696758,0.434189962,0.390940697)
(0.639912341,0.790428194,0.006624981)
(0.275269186,0.629998727,0.428829315)
(0.744024839,0.279269134,0.913490094)
(0.597541932,0.670640442,0.571107124)
(0.054394075,0.41554108,0.240271692)
(0.919611484,0.715715184,0.250148047)
(0.915298258,0.355515798,0.731978059)
(0.967842256,0.390122399,0.603410488)
(0.305725638,0.742813383,0.38156547)
(0.565810435,0.035610935,0.946318237)
(0.002735909,0.080687627,0.644514615)
(0.989362539,0.740821452,0.818804449)
(0.689820422,0.937687422,0.239494217)
(0.28402765,0.646875311,0.173753797)
(0.647365419,0.98710694,0.588586764)
(0.7219377,0.361473869,0.246193907)
(0.081687744,0.466664086,0.319316754)
(0.221169457,0.316564131,0.187656235)
(0.183213399,0.550116553,0.905990274)
(0.941812179,0.748739178,0.578795903)
(0.56588641,0.781755131,0.828471203)
(0.627015593,0.131461053,0.290330343)
(0.545620782,0.753030655,0.725392638)
(0.29242092,0.077187179,0.266616731)
(0.654244124,0.542867624,0.714260892)
(0.967543048,0.451597738,0.352715682)
(0.232041861,0.09444186,0.724832222)
(0.78857755,0.83144136,0.796921989)
(0.782180122,0.00230064,0.805913402)
(0.086845635,0.122306735,0.385774759)
(0.905238926,0.562822904,0.695068071)
(0.474855834,0.770473462,0.031196205)
(0.589254965,0.284341434,0.72854805)
(0.281722928,0.012202307,0.050179231)
(0.02155321,0.885401102,0.735547715)
(0.025433187,0.990660199,0.485141313)
(0.784164974,0.495537238,0.882537316)
(0.610307246,0.038794316,0.210308593)
(0.652017614,0.676314284,0.293907082)
(0.672783344,0.616548602,0.335151752)
(0.736687344,0.217737244,0.608796645)
(0.203176049,0.603301361,0.233993474)
(0.261235326,0.803467381,0.064475227)
(0.422534234,0.920041522,0.939113394)
(0.243972554,0.265779323,0.430058273)
(0.813625322,0.825617015,0.596030509)
(0.826957964,0.765486639,0.055606666)
(0.324391956,0.06472877,0.912573341)
(0.594112294,0.988162929,0.959453766)
(0.006760577,0.60695645,0.130626973)
(0.098828836,0.809323824,0.580597938)
(0.263680513,0.817640685,0.260495616)
(0.538767309,0.445064624,0.191000405)
(0.026303099,0.534060849,0.222929643)
(0.603352337,0.734629005,0.002781157)
(0.525068645,0.910489303,0.12677387)
(0.257499436,0.113290432,0.836662925)
(0.077917252,0.43665612,0.611080372)
(0.631657967,0.724225008,0.825132585)
(0.838446023,0.589723554,0.886352063)
(0.074939413,0.191306466,0.032127221)
(0.732767946,0.725321848,0.597192135)
(0.235286319,0.958264478,0.326763252)
(0.353227966,0.263176748,0.870168748)
(0.138603714,0.438398765,0.725594125)
(0.271225575,0.917700024,0.94326472)
(0.014140737,0.087501675,0.565281486)
(0.840802412,0.731812607,0.342941619)
(0.24096938,0.771607891,0.172423678)
(0.584272346,0.350034029,0.895529804)
(0.20952836,0.989346944,0.587663509)
(0.654649415,0.523228694,0.840327299)
(0.065729915,0.744826009,0.147562617)
(0.423790964,0.262381591,0.0609329)
(0.633337569,0.219587318,0.778374504)
(0.627333103,0.249731507,0.824454652)
(0.180464301,0.551225085,0.792884388)
(0.128905281,0.190092914,0.113832385)
(0.159184462,0.561928121,0.907403084)
(0.817010875,0.075128821,0.051481046)
(0.806677398,0.590056151,0.152790176)
(0.763643505,0.954186201,0.27400486)
(0.213059479,0.668474248,0.296917869)
(0.241719066,0.134270022,0.877215422)
(0.34399054,0.542421761,0.33543884)
(0.556176894,0.424599452,0.202542133)
(0.377611486,0.733727909,0.153116981)
(0.973200211,0.010594769,0.262552232)
(0.736793367,0.258988655,0.738906812)
(0.015128251,0.785883935,0.377451877)
(0.166214095,0.59995623,0.381463191)
(0.561323774,0.972112811,0.331241138)
(0.330541755,0.461902167,0.55251256)
(0.437177623,0.732763198,0.678692769)
(0.653007874,0.401662241,0.936194199)
(0.574555683,0.922692143,0.970865698)
(0.083347702,0.769111724,0.657564779)
(0.15502084,0.671000154,0.103838268)
(0.006961681,0.5819919,0.953773073)
(0.216678772,0.213543898,0.42595036)
(0.469813727,0.251937685,0.491331988)
(0.582783244,0.725570174,0.036001893)
(0.785918051,0.712503419,0.707401724)
(0.603658209,0.738601323,0.014922342)
(0.763652314,0.040700078,0.926797635)
(0.290896121,0.102129765,0.227749686)
(0.940988424,0.658642323,0.737581505)
(0.999292384,0.261825387,0.598453232)
(0.62051948,0.333141924,0.998165903)
(0.198659612,0.247380619,0.73638745)
(0.272475171,0.189982036,0.024905624)
(0.809457053,0.889040058,0.473736407)
(0.776577795,0.981851247,0.972424583)
(0.393158253,0.418531842,0.612551583)
(0.080421293,0.02884547,0.502688891)
(0.118928143,0.204620436,0.788632765)
(0.373709255,0.409916523,0.001499901)
(0.94185464,0.16575131,0.054944224)
(0.818551296,0.203603648,0.80275754)
(0.093124063,0.782751445,0.613265576)
(0.092552203,0.166514246,0.547736105)
(0.527617722,0.94497631,0.823668244)
(0.457148431,0.86607195,0.90395158)
(0.919791407,0.482732048,0.122770568)
(0.941072258,0.481976173,0.699319814)
(0.231216041,0.984065287,0.716514037)
(0.095684929,0.933012749,0.329535905)
(0.583448369,0.257756435,0.637276273)
(0.901604685,0.87093384,0.652571269)
(0.113761849,0.46645039,0.22060421)
(0.765271335,0.941105265,0.806130459)
(0.218562562,0.714249969,0.860277228)
(0.993984439,0.132505841,0.551190177)
(0.450056421,0.215436759,0.015736586)
(0.76034121,0.522349899,0.209682175)
(0.499967551,0.392647156,0.399043422)
(0.21677025,0.111954868,0.720084832)
(0.164461115,0.383938607,0.872390164)
(0.955131785,0.560585931,0.725758154)
(0.882162282,0.927098215,0.24289297)
(0.663185995,0.360982218,0.417694593)
(0.389920997,0.625441632,0.673593816)
(0.576196276,0.03495513,0.505661486)
(0.312783628,0.059334301,0.933500082)
(0.115635798,0.870498674,0.378806948)
(0.474363198,0.932292495,0.255916404)
(0.566331983,0.15772764,0.254479318)
(0.452708341,0.259944366,0.124943352)
(0.279991554,0.008374519,0.457479389)
(0.116410475,0.478599149,0.533565638)
(0.359460266,0.470597167,0.946101874)
(0.877836095,0.439611404,0.634926462)
(0.82410733,0.769419678,0.681984963)
(0.985644131,0.222339081,0.803444819)
(0.84289465,0.279686015,0.007680272)
(0.639276673,0.547533592,0.538733979)
(0.117732423,0.461452919,0.140445297)
(0.524587355,0.183737277,0.695127674)
(0.060210041,0.534141658,0.016555117)
(0.799129318,0.460358893,0.396018506)
(0.509076789,0.854469166,0.953010671)
(0.729128257,0.979935607,0.158921621)
(0.980567033,0.360157572,0.318843027)
(0.568696178,0.37649256,0.744761385)
(0.512885958,0.26432276,0.125149746)
(0.306980615,0.067948323,0.531810654)
(0.123762058,0.678502839,0.787704393)
(0.25616945,0.051490716,0.901649984)
(0.315816684,0.846978209,0.384317219)
(0.590737648,0.845768383,0.502613908)
(0.382517558,0.916263006,0.830310123)
(0.687044888,0.67917336,0.372900404)
(0.466194154,0.704110645,0.281975731)
(0.494980837,0.418128617,0.652473473)
(0.153301975,0.790028338,0.079637691)
(0.333088491,0.473399417,0.466998714)
(0.60569878,0.779045418,0.216377914)
(0.258819225,0.074932237,0.120828928)
(0.872231204,0.393981725,0.505844592)
(0.111063865,0.96954912,0.153232189)
(0.104653355,0.011927944,0.355667583)
(0.222663658,0.991114856,0.950329857)
(0.400851327,0.972207699,0.263138621)
(0.495726928,0.74548272,0.59711601)
(0.487666094,0.580036236,0.747196804)
(0.431141075,0.447827421,0.32443137)
(0.451814956,0.486011027,0.325626482)
(0.189007876,0.457678194,0.068872413)
(0.607295774,0.463125953,0.571311258)
(0.059192851,0.544318076,0.959150586)

