(0.868963779,0.304604197,0.729148623)
(0.179955766,0.556909045,0.615061588)
(0.731184478,0.17408071,0.857979834)
(0.43127731,0.785784357,0.399496677)
(0.66819477,0.552165232,0.026073852)
(0.282623884,0.860493843,0.121361719)
(0.104766625,0.124349773,0.450449001)
(0.070969264,0.200464825,0.9763775)
(0.214755046,0.320634743,0.165142393)
(0.074772813,0.55512458,0.089831143)
(0.442987084,0.787481531,0.06744536)
(0.592203473,0.2416373,0.331246241)
(0.380662348,0.696244631,0.029849515)
(0.36341269,0.287353334,0.308422008)
(0.223863343,0.773217555,0.980936584)
(0.989519314,0.280507097,0.071527716)
(0.685026718,0.858724137,0.741071721)
(0.276703162,0.713077979,0.350163515)
(0.167210527,0.385909317,0.226728993)
(0.916763899,0.749583842,0.874238853)
(0.111104135,0.36503374,0.207688133)
(0.916485529,0.015705032,0.45044482)
(0.029901126,0.870281341,0.244375264)
(0.220794558,0.634680585,0.409353132)
(0.468436376,0.724978186,0.222090063)
(0.357834901,0.507891717,0.215876472)
(0.334154973,0.947312379,0.766198786)
(0.04960646,0.39637009,0.961981715)
(0.833751539,0.485189959,0.261915646)
(0.484887586,0.292304906,0.937806763)
(0.411545794,0.002565361,0.405732755)
(0.912710478,0.940931536,0.099945333)
(0.774441612,0.002397804,0.760156358)
(0.70692042,0.876772443,0.993486049)
(0.237815473,0.797086542,0.398256609)
(0.489487596,0.469010629,0.364711908)
(0.04697233,0.526575064,0.705034261)
(0.352801762,0.077436498,0.715174436)
(0.939466197,0.708848666,0.814075388)
(0.24571711,0.399064466,0.423449388)
(0.907769758,0.418119698,0.564881655)
(0.914058407,0.17894389,0.61926672)
(0.029783462,0.714703975,0.319069877)
(0.79658426,0.465345565,0.370116403)
(0.124525382,0.175098939,0.858010235)
(0.729846352,0.032353619,0.956222985)
(0.277262969,0.210948111,0.932722872)
(0.48265505,0.366574302,0.337549176)
(0.281786352,0.635090317,0.43333321)
(0.976778073,0.148786344,0.442014173)
(0.232516118,0.752122929,0.810612589)
(0.237562845,0.316023171,0.874892489)
(0.530463198,0.890398379,0.813805119)
(0.591399555,0.346351858,0.732924143)
(0.259332391,0.11473455,0.019340785)
(0.157172449,0.801951733,0.1792961)
(0.078322537,0.416967491,0.24905812)
(0.211123296,0.653221193,0.496660736)
(0.916412757,0.301012597,0.456041953)

